,date,region,state,cases,newCases,deaths,ML_TYPE,Y_PREDICTED,Y_ORIGINAL,ABS_ERROR,ABS_PERCENT_ERROR,SQUARED_ERROR,ROOT_SQUARED_ERROR
533,2020-04-02,Norte,Amapíç,11,0,0,TRAIN,98.630905,11,87.63090515136719,796.6445922851562,7679.175537647912,87.63090515136719
534,2020-04-02,Norte,Amazonas,229,29,3,TRAIN,137.60097,229,91.39903259277344,39.912241306887964,8353.783158894861,91.39903259277344
535,2020-04-02,Norte,Paríç,46,6,1,TRAIN,85.32474,46,39.324737548828125,85.4885598887568,1546.4349832842126,39.324737548828125
536,2020-04-02,Norte,RondíÇnia,10,1,1,TRAIN,56.501816,10,46.50181579589844,465.0181579589844,2162.4188723156694,46.50181579589844
537,2020-04-02,Norte,Roraima,26,4,0,TRAIN,81.001305,26,55.001304626464844,211.5434793325571,3025.143510613183,55.001304626464844
538,2020-04-02,Norte,Tocantins,12,0,0,TRAIN,-55.544365,12,67.54436492919922,562.8697077433268,4562.241233688837,67.54436492919922
539,2020-04-02,Sudeste,Espí_rito Santo,120,24,1,TRAIN,47.331184,120,72.66881561279297,60.55734634399414,5280.756762566103,72.66881561279297
540,2020-04-02,Sudeste,Minas Gerais,370,56,4,TRAIN,287.893,370,82.10699462890625,22.19107962943412,6741.55856699124,82.10699462890625
541,2020-04-02,Sudeste,Rio de Janeiro,992,160,41,TRAIN,1071.736,992,79.7359619140625,8.037899386498236,6357.8236223608255,79.7359619140625
542,2020-04-02,Sudeste,Sí£o Paulo,3506,525,188,TRAIN,3278.3567,3506,227.643310546875,6.492963791981603,51821.47683674097,227.643310546875
543,2020-04-02,Sul,Paraníç,252,28,4,TRAIN,190.04968,252,61.9503173828125,24.583459278893848,3837.8418238312006,61.9503173828125
544,2020-04-02,Sul,Rio Grande do Sul,334,28,5,TRAIN,317.87756,334,16.1224365234375,4.827076803424402,259.93295945227146,16.1224365234375
545,2020-04-02,Sul,Santa Catarina,247,12,2,TRAIN,290.002,247,43.00201416015625,17.409722332047064,1849.1732218302786,43.00201416015625
546,2020-04-03,Centro-Oeste,Distrito Federal,402,32,5,TRAIN,359.61966,402,42.380340576171875,10.542373277654695,1796.0932673523203,42.380340576171875
547,2020-04-03,Centro-Oeste,Goiíçs,88,15,2,TRAIN,49.736217,88,38.2637825012207,43.48157102411444,1464.1170513007237,38.2637825012207
548,2020-04-03,Centro-Oeste,Mato Grosso,44,8,1,TRAIN,18.41913,44,25.580869674682617,58.13834016973322,654.3808933130967,25.580869674682617
549,2020-04-03,Centro-Oeste,Mato Grosso do Sul,60,7,1,TRAIN,3.2016544,60,56.7983455657959,94.66390927632649,3226.0520590115666,56.7983455657959
550,2020-04-03,Nordeste,Alagoas,22,4,2,TRAIN,12.208719,22,9.791280746459961,44.50582157481801,95.86917865599753,9.791280746459961
551,2020-04-03,Nordeste,Bahia,282,15,5,TRAIN,295.7372,282,13.737213134765625,4.871352175448803,188.7110247099772,13.737213134765625
552,2020-04-03,Nordeste,Cearíç,627,77,22,TRAIN,619.89264,627,7.10736083984375,1.1335503731808214,50.514578107744455,7.10736083984375
553,2020-04-03,Nordeste,Maranhí£o,81,10,1,TRAIN,80.32791,81,0.672088623046875,0.8297390407986112,0.45170311722904444,0.672088623046875
554,2020-04-03,Nordeste,Paraí_ba,29,8,1,TRAIN,103.98684,29,74.9868392944336,258.57530791183996,5623.02606736921,74.9868392944336
555,2020-04-03,Nordeste,Pernambuco,136,30,10,TRAIN,194.96503,136,58.96502685546875,43.35663739372702,3476.874392066151,58.96502685546875
556,2020-04-03,Nordeste,Piauí_,21,2,4,TRAIN,85.52473,21,64.52472686767578,307.2606041317894,4163.440377348161,64.52472686767578
557,2020-04-03,Nordeste,Rio Grande do Norte,176,71,4,TRAIN,34.474464,176,141.5255355834961,80.41223612698641,20029.47722219542,141.5255355834961
558,2020-04-03,Nordeste,Sergipe,25,2,2,TRAIN,3.3936176,25,21.606382369995117,86.42552947998047,466.8357591184358,21.606382369995117
559,2020-04-03,Norte,Acre,46,3,0,TRAIN,28.563326,46,17.436674118041992,37.90581330009129,304.0376042987955,17.436674118041992
560,2020-04-03,Norte,Amapíç,19,8,0,TRAIN,142.26526,19,123.2652587890625,648.7645199424342,15194.32402433455,123.2652587890625
561,2020-04-03,Norte,Amazonas,260,31,7,TRAIN,181.23471,260,78.76528930664062,30.294342041015625,6203.970799558796,78.76528930664062
562,2020-04-03,Norte,Paríç,50,4,1,TRAIN,84.40381,50,34.40380859375,68.8076171875,1183.6220457553864,34.40380859375
563,2020-04-03,Norte,RondíÇnia,10,0,1,TRAIN,44.010635,10,34.01063537597656,340.1063537597656,1156.7233186776284,34.01063537597656
564,2020-04-03,Norte,Roraima,30,4,0,TRAIN,84.233055,30,54.233055114746094,180.77685038248697,2941.2242670790874,54.233055114746094
565,2020-04-03,Norte,Tocantins,12,0,0,TRAIN,-54.7349,12,66.73490142822266,556.1241785685221,4453.547068634594,66.73490142822266
566,2020-04-03,Sudeste,Espí_rito Santo,139,19,4,TRAIN,80.568054,139,58.43194580078125,42.037371079698744,3414.2922900654376,58.43194580078125
567,2020-04-03,Sudeste,Minas Gerais,397,27,6,TRAIN,313.68848,397,83.3115234375,20.9852703872796,6940.809937477112,83.3115234375
568,2020-04-03,Sudeste,Rio de Janeiro,1074,82,47,TRAIN,1189.6497,1074,115.649658203125,10.76812459991853,13374.843442499638,115.649658203125
569,2020-04-03,Sudeste,Sí£o Paulo,4048,542,219,TRAIN,3754.5164,4048,293.483642578125,7.250089984637476,86132.64846092463,293.483642578125
570,2020-04-03,Sul,Paraníç,301,49,4,TRAIN,220.84723,301,80.15277099609375,26.628827573453073,6424.4666983522475,80.15277099609375
571,2020-04-03,Sul,Rio Grande do Sul,396,62,5,TRAIN,329.10815,396,66.891845703125,16.89188022806187,4474.5190215706825,66.891845703125
572,2020-04-03,Sul,Santa Catarina,281,34,5,TRAIN,330.55225,281,49.55224609375,17.63425127891459,2455.425092935562,49.55224609375
573,2020-04-04,Centro-Oeste,Distrito Federal,454,52,7,TRAIN,378.7788,454,75.22119140625,16.568544362610133,5658.227636575699,75.22119140625
574,2020-04-04,Centro-Oeste,Goiíçs,103,15,2,TRAIN,59.16898,103,43.83102035522461,42.55438869439283,1921.158345380114,43.83102035522461
575,2020-04-04,Centro-Oeste,Mato Grosso,56,12,1,TRAIN,32.21177,56,23.788230895996094,42.47898374285017,565.8799291612231,23.788230895996094
576,2020-04-04,Centro-Oeste,Mato Grosso do Sul,62,2,1,TRAIN,4.830244,62,57.169755935668945,92.20928376720798,3268.3809937439546,57.169755935668945
577,2020-04-04,Nordeste,Alagoas,23,1,2,TRAIN,15.483835,23,7.516164779663086,32.678977302882984,56.492732995047845,7.516164779663086
578,2020-04-04,Nordeste,Bahia,332,50,7,TRAIN,323.06085,332,8.93914794921875,2.692514442535768,79.90836605802178,8.93914794921875
579,2020-04-04,Nordeste,Cearíç,730,103,22,TRAIN,701.176,730,28.823974609375,3.9484896725171232,830.8215122818947,28.823974609375
580,2020-04-04,Nordeste,Maranhí£o,88,7,1,TRAIN,93.770615,88,5.7706146240234375,6.557516618208452,33.29999313899316,5.7706146240234375
581,2020-04-04,Nordeste,Paraí_ba,32,3,2,TRAIN,136.08733,32,104.08732604980469,325.27289390563965,10834.17144419835,104.08732604980469
582,2020-04-04,Nordeste,Pernambuco,176,40,14,TRAIN,232.87976,176,56.8797607421875,32.3180458762429,3235.3071820884943,56.8797607421875
583,2020-04-04,Nordeste,Piauí_,22,1,4,TRAIN,114.50727,22,92.50727081298828,420.4875946044922,8557.595153267554,92.50727081298828
584,2020-04-04,Nordeste,Rio Grande do Norte,212,36,5,TRAIN,36.78238,212,175.21762084960938,82.64982115547612,30701.214656197466,175.21762084960938
585,2020-04-04,Nordeste,Sergipe,27,2,2,TRAIN,4.7144947,27,22.285505294799805,82.53890849925854,496.64374624455013,22.285505294799805
586,2020-04-04,Norte,Acre,46,0,0,TRAIN,-4.333929,46,50.33392906188965,109.4215849171514,2533.5044148073393,50.33392906188965
587,2020-04-04,Norte,Amapíç,28,9,1,TRAIN,185.89876,28,157.8987579345703,563.9241354806082,24932.01775728003,157.8987579345703
588,2020-04-04,Norte,Amazonas,311,51,12,TRAIN,224.86812,311,86.13188171386719,27.69513881474829,7418.701047571609,86.13188171386719
589,2020-04-04,Norte,Paríç,80,30,1,TRAIN,83.48262,80,3.4826202392578125,4.353275299072266,12.128643730888143,3.4826202392578125
590,2020-04-04,Norte,RondíÇnia,11,1,1,TRAIN,38.022842,11,27.022842407226562,245.66220370205966,730.2340117658023,27.022842407226562
591,2020-04-04,Norte,Roraima,37,7,1,TRAIN,87.46463,37,50.464630126953125,136.39089223500844,2546.678893850185,50.464630126953125
592,2020-04-04,Norte,Tocantins,14,2,0,TRAIN,-65.42067,14,79.42066955566406,567.2904968261719,6307.6427526699845,79.42066955566406
593,2020-04-04,Sudeste,Espí_rito Santo,153,14,5,TRAIN,113.80507,153,39.19493103027344,25.617601980570875,1536.2426184678916,39.19493103027344
594,2020-04-04,Sudeste,Minas Gerais,430,33,6,TRAIN,339.48373,430,90.51626586914062,21.050294388172237,8193.194386892952,90.51626586914062
595,2020-04-04,Sudeste,Rio de Janeiro,1246,172,58,TRAIN,1307.5648,1246,61.5648193359375,4.940996736431581,3790.226979866624,61.5648193359375
596,2020-04-04,Sudeste,Sí£o Paulo,4466,418,260,TRAIN,4230.6763,4466,235.32373046875,5.2692281788793105,55377.2581217289,235.32373046875
597,2020-04-04,Sul,Paraníç,395,94,6,TRAIN,251.64401,395,143.35598754882812,36.29265507565269,20550.939166099764,143.35598754882812
598,2020-04-04,Sul,Rio Grande do Sul,410,14,6,TRAIN,340.33936,410,69.66064453125,16.990401105182926,4852.6053965091705,69.66064453125
599,2020-04-04,Sul,Santa Catarina,334,53,5,TRAIN,363.67133,334,29.67132568359375,8.883630444189745,880.3875678218901,29.67132568359375
600,2020-04-05,Centro-Oeste,Distrito Federal,468,14,7,TRAIN,397.93777,468,70.06222534179688,14.970560970469418,4908.715419844724,70.06222534179688
601,2020-04-05,Centro-Oeste,Goiíçs,115,12,3,TRAIN,68.6018,115,46.39820098876953,40.34626172936481,2152.793054994254,46.39820098876953
602,2020-04-05,Centro-Oeste,Mato Grosso,60,4,1,TRAIN,46.00448,60,13.995521545410156,23.32586924235026,195.8746233280399,13.995521545410156
603,2020-04-05,Centro-Oeste,Mato Grosso do Sul,65,3,1,TRAIN,6.4589252,65,58.54107475280762,90.06319192739633,3427.0574332138094,58.54107475280762
604,2020-04-05,Nordeste,Alagoas,28,5,2,TRAIN,18.758852,28,9.241147994995117,33.00409998212542,85.39881626540227,9.241147994995117
605,2020-04-05,Nordeste,Bahia,401,69,9,TRAIN,355.8142,401,45.185791015625,11.268277061253118,2041.755709707737,45.185791015625
606,2020-04-05,Nordeste,Cearíç,823,93,26,TRAIN,799.2123,823,23.7877197265625,2.8903669169577766,565.8556097894907,23.7877197265625
607,2020-04-05,Nordeste,Maranhí£o,96,8,2,TRAIN,107.213486,96,11.213485717773438,11.68071428934733,125.74226194270886,11.213485717773438
608,2020-04-05,Nordeste,Paraí_ba,34,2,4,TRAIN,133.73965,34,99.73965454101562,293.3519251206342,9947.998687961139,99.73965454101562
609,2020-04-05,Nordeste,Pernambuco,201,25,21,TRAIN,270.79468,201,69.794677734375,34.72372026585821,4871.297040045261,69.794677734375
610,2020-04-05,Nordeste,Piauí_,23,1,4,TRAIN,140.75742,23,117.75741577148438,511.9887642238451,13866.808969178237,117.75741577148438
611,2020-04-05,Nordeste,Rio Grande do Norte,242,30,7,TRAIN,39.09043,242,202.9095687866211,83.84692925066987,41172.29310517252,202.9095687866211
612,2020-04-05,Nordeste,Sergipe,32,5,3,TRAIN,5.684946,32,26.315053939819336,82.23454356193542,692.4820638556012,26.315053939819336
613,2020-04-05,Norte,Acre,48,2,0,TRAIN,-37.2312,48,85.231201171875,177.56500244140625,7264.357653200626,85.231201171875
614,2020-04-05,Norte,Amapíç,29,1,2,TRAIN,229.5333,29,200.53329467773438,691.4941195783944,40213.60227430705,200.53329467773438
615,2020-04-05,Norte,Amazonas,417,106,14,TRAIN,268.50226,417,148.49774169921875,35.610969232426555,22051.57928976789,148.49774169921875
616,2020-04-05,Norte,Paríç,86,6,1,TRAIN,87.38461,86,1.384613037109375,1.6100151594295058,1.9171532625332475,1.384613037109375
617,2020-04-05,Norte,RondíÇnia,12,1,1,TRAIN,32.36818,12,20.368179321289062,169.73482767740884,414.8627288641874,20.368179321289062
618,2020-04-05,Norte,Roraima,42,5,1,TRAIN,90.69661,42,48.69660949707031,115.94430832635788,2371.3597765101586,48.69660949707031
619,2020-04-05,Norte,Tocantins,17,3,0,TRAIN,-76.31968,17,93.3196792602539,548.9392897661994,8708.562537236663,93.3196792602539
620,2020-04-05,Sudeste,Espí_rito Santo,166,13,6,TRAIN,136.97374,166,29.026260375976562,17.485699021672627,842.523791413987,29.026260375976562
621,2020-04-05,Sudeste,Minas Gerais,498,68,6,TRAIN,377.44116,498,120.558837890625,24.208601986069276,14534.433393537998,120.558837890625
622,2020-04-05,Sudeste,Rio de Janeiro,1394,148,64,TRAIN,1475.4955,1394,81.4954833984375,5.846160932456062,6641.513814345002,81.4954833984375
623,2020-04-05,Sudeste,Sí£o Paulo,4620,154,275,TRAIN,4706.8354,4620,86.83544921875,1.8795551778950217,7540.39524102211,86.83544921875
624,2020-04-05,Sul,Paraníç,438,43,9,TRAIN,282.44025,438,155.55975341796875,35.515925437892406,24198.83688345924,155.55975341796875
625,2020-04-05,Sul,Rio Grande do Sul,418,8,7,TRAIN,351.57077,418,66.42922973632812,15.892160224001945,4412.842563361861,66.42922973632812
626,2020-04-05,Sul,Santa Catarina,357,23,10,TRAIN,396.79095,357,39.79095458984375,11.145925655418417,1583.3200671710074,39.79095458984375
627,2020-04-06,Centro-Oeste,Distrito Federal,473,5,10,TRAIN,417.09692,473,55.903076171875,11.818832171643763,3125.1539254784584,55.903076171875
628,2020-04-06,Centro-Oeste,Goiíçs,119,4,5,TRAIN,78.034935,119,40.965065002441406,34.4244243717995,1678.1365506542497,40.965065002441406
629,2020-04-06,Centro-Oeste,Mato Grosso,76,16,1,TRAIN,59.79734,76,16.202659606933594,21.319288956491572,262.5261783381575,16.202659606933594
630,2020-04-06,Centro-Oeste,Mato Grosso do Sul,66,1,1,TRAIN,8.087133,66,57.91286659240723,87.74676756425337,3353.900116949957,57.91286659240723
631,2020-04-06,Nordeste,Alagoas,31,3,2,TRAIN,22.034227,31,8.96577262878418,28.921847189626387,80.38507883105558,8.96577262878418
632,2020-04-06,Nordeste,Bahia,431,30,10,TRAIN,388.5832,431,42.41680908203125,9.84148702599333,1799.1856927014887,42.41680908203125
633,2020-04-06,Nordeste,Cearíç,1013,190,29,TRAIN,913.2408,1013,99.75921630859375,9.847898944579837,9951.901238504797,99.75921630859375
634,2020-04-06,Nordeste,Maranhí£o,133,37,2,TRAIN,120.65577,133,12.344230651855469,9.281376429966517,152.3800303862081,12.344230651855469
635,2020-04-06,Nordeste,Paraí_ba,35,1,4,TRAIN,126.96953,35,91.96952819824219,262.77008056640625,8458.394117007265,91.96952819824219
636,2020-04-06,Nordeste,Pernambuco,223,22,30,TRAIN,310.33017,223,87.33016967773438,39.1615110662486,7626.5585359418765,87.33016967773438
637,2020-04-06,Nordeste,Piauí_,23,0,4,TRAIN,167.47295,23,144.4729461669922,628.1432442043139,20872.432174170623,144.4729461669922
638,2020-04-06,Nordeste,Rio Grande do Norte,246,4,7,TRAIN,41.587044,246,204.41295623779297,83.09469765763941,41784.65667787386,204.41295623779297
639,2020-04-06,Nordeste,Sergipe,32,0,4,TRAIN,6.2063694,32,25.793630599975586,80.6050956249237,665.3113795279969,25.793630599975586
640,2020-04-06,Norte,Acre,50,2,0,TRAIN,-70.128525,50,120.12852478027344,240.25704956054688,14430.86246588477,120.12852478027344
641,2020-04-06,Norte,Amapíç,34,5,2,TRAIN,273.16675,34,239.166748046875,703.4316119025735,57200.73337131739,239.166748046875
642,2020-04-06,Norte,Amazonas,532,115,19,TRAIN,332.49805,532,199.501953125,37.5003671287594,39801.0293006897,199.501953125
643,2020-04-06,Norte,Paríç,102,16,3,TRAIN,108.29727,102,6.297271728515625,6.173795812270221,39.65563122276217,6.297271728515625
644,2020-04-06,Norte,RondíÇnia,14,2,1,TRAIN,38.95543,14,24.955429077148438,178.25306483677454,622.7734404245857,24.955429077148438
645,2020-04-06,Norte,Roraima,42,0,1,TRAIN,93.92845,42,51.92845153808594,123.63917032877605,2696.5640791433398,51.92845153808594
646,2020-04-06,Norte,Tocantins,17,0,0,TRAIN,-61.345795,17,78.34579467773438,460.85761575137866,6138.063543685712,78.34579467773438
647,2020-04-06,Sudeste,Espí_rito Santo,194,28,6,TRAIN,133.68239,194,60.31761169433594,31.09155241976079,3638.2142805086914,60.31761169433594
648,2020-04-06,Sudeste,Minas Gerais,525,27,9,TRAIN,415.63513,525,109.3648681640625,20.831403459821427,11960.674388542771,109.3648681640625
649,2020-04-06,Sudeste,Rio de Janeiro,1461,67,71,TRAIN,1655.8793,1461,194.8792724609375,13.338759237572724,37977.93083490431,194.8792724609375
650,2020-04-06,Sudeste,Sí£o Paulo,4866,246,304,TRAIN,5237.1343,4866,371.13427734375,7.627091601803329,137740.65181946754,371.13427734375
651,2020-04-06,Sul,Paraníç,458,20,11,TRAIN,313.23715,458,144.76284790039062,31.60760871187568,20956.28213223163,144.76284790039062
652,2020-04-06,Sul,Rio Grande do Sul,481,63,7,TRAIN,362.80228,481,118.19772338867188,24.57333126583615,13970.70181426499,118.19772338867188
653,2020-04-06,Sul,Santa Catarina,379,22,10,TRAIN,435.004,379,56.003997802734375,14.776780422885059,3136.4477698886767,56.003997802734375
654,2020-04-07,Centro-Oeste,Distrito Federal,492,19,12,TRAIN,436.2558,492,55.74420166015625,11.330122288649644,3107.416018728167,55.74420166015625
655,2020-04-07,Centro-Oeste,Goiíçs,133,14,5,TRAIN,91.80494,133,41.19506072998047,30.973729872165766,1697.033028546779,41.19506072998047
656,2020-04-07,Centro-Oeste,Mato Grosso,78,2,1,TRAIN,73.59039,78,4.40960693359375,5.653342222556089,19.444633308798075,4.40960693359375
657,2020-04-07,Centro-Oeste,Mato Grosso do Sul,80,14,2,TRAIN,9.715654,80,70.28434562683105,87.85543203353882,4939.889240191846,70.28434562683105
658,2020-04-07,Nordeste,Alagoas,32,1,2,TRAIN,25.309237,32,6.690763473510742,20.90863585472107,44.76631585846553,6.690763473510742
659,2020-04-07,Nordeste,Bahia,456,25,12,TRAIN,421.35254,456,34.6474609375,7.598127398574562,1200.4465494155884,34.6474609375
660,2020-04-07,Nordeste,Cearíç,1051,38,31,TRAIN,1027.2699,1051,23.7301025390625,2.257859423317079,563.1177665144205,23.7301025390625
661,2020-04-07,Nordeste,Maranhí£o,172,39,4,TRAIN,142.70456,172,29.295440673828125,17.032232949900074,858.2228442737833,29.295440673828125
662,2020-04-07,Nordeste,Paraí_ba,36,1,4,TRAIN,128.36282,36,92.36282348632812,256.56339857313367,8530.891162366606,92.36282348632812
663,2020-04-07,Nordeste,Pernambuco,352,129,34,TRAIN,365.53613,352,13.5361328125,3.845492276278409,183.22689151763916,13.5361328125
664,2020-04-07,Nordeste,Piauí_,28,5,4,TRAIN,194.18881,28,166.18881225585938,593.531472342355,27618.721319013275,166.18881225585938
665,2020-04-07,Nordeste,Rio Grande do Norte,254,8,8,TRAIN,57.614807,254,196.38519287109375,77.31700506735974,38567.14397901669,196.38519287109375
666,2020-04-07,Nordeste,Sergipe,36,4,4,TRAIN,6.9782734,36,29.021726608276367,80.61590724521213,842.2606153255365,29.021726608276367
667,2020-04-07,Norte,Acre,50,0,1,TRAIN,-103.02585,50,153.02584838867188,306.05169677734375,23416.91027507279,153.02584838867188
668,2020-04-07,Norte,Amapíç,48,14,2,TRAIN,316.80045,48,268.8004455566406,560.0009282430013,72253.67953144852,268.8004455566406
669,2020-04-07,Norte,Amazonas,636,104,23,TRAIN,435.6353,636,200.36468505859375,31.50388129852103,40146.00701862946,200.36468505859375
670,2020-04-07,Norte,Paríç,138,36,5,TRAIN,129.2092,138,8.790802001953125,6.370146378226902,77.27819983754307,8.790802001953125
671,2020-04-07,Norte,RondíÇnia,18,4,1,TRAIN,47.753815,18,29.753814697265625,165.2989705403646,885.2894890392199,29.753814697265625
672,2020-04-07,Norte,Roraima,42,0,1,TRAIN,97.16057,42,55.16056823730469,131.33468627929688,3042.6882882623468,55.16056823730469
673,2020-04-07,Norte,Tocantins,19,2,0,TRAIN,-21.69354,19,40.69354057312012,214.17652933221115,1655.9642443761732,40.69354057312012
674,2020-04-07,Sudeste,Espí_rito Santo,209,15,6,TRAIN,148.8541,209,60.145904541015625,28.777944756466805,3617.529833056964,60.145904541015625
675,2020-04-07,Sudeste,Minas Gerais,559,34,11,TRAIN,453.82938,559,105.17062377929688,18.814065076797295,11060.860106126405,105.17062377929688
676,2020-04-07,Sudeste,Rio de Janeiro,1688,227,89,TRAIN,1848.2333,1688,160.2332763671875,9.49249267578125,25674.70285536349,160.2332763671875
677,2020-04-07,Sudeste,Sí£o Paulo,5682,816,371,TRAIN,5879.3853,5682,197.38525390625,3.473869304932242,38960.93845963478,197.38525390625
678,2020-04-07,Sul,Paraníç,503,45,15,TRAIN,344.03397,503,158.96603393554688,31.603585275456634,25270.19994519744,158.96603393554688
679,2020-04-07,Sul,Rio Grande do Sul,508,27,8,TRAIN,401.2187,508,106.78131103515625,21.019943117156743,11402.248386386782,106.78131103515625
